molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa,final_test_evaluation_call_count
CO,FG,4,test,15,386,train,0.004164069991383621,0.004504523957461047,4.504523957461047,0.005545812719861485,5.545812719861486,0.010955543281284452,10.955543281284452,0.02065482835724236,20.654828357242362,1
CO,FG,5,train,15,232,train,0.0015604822251490014,0.0015604822251490014,1.5604822251490014,0.0019874527695388344,1.9874527695388344,0.00393788076904214,3.93788076904214,0.007068732720419413,7.068732720419413,1
CO,FG,5,test,15,232,train,0.0015604822251490014,0.0016392773289013562,1.6392773289013562,0.0027037952139641625,2.7037952139641623,0.008663470007370583,8.663470007370583,0.010432718658295814,10.432718658295814,1
CO,FG,6,train,15,395,train,0.004951026104497764,0.004951026104497764,4.951026104497764,0.006453093275473162,6.453093275473162,0.01144053636873582,11.44053636873582,0.02266481001994619,22.66481001994619,1
CO,FG,6,test,15,395,train,0.004951026104497764,0.005443065196954861,5.443065196954861,0.007005103593941757,7.005103593941757,0.013832549708474529,13.832549708474529,0.026039107047135385,26.039107047135385,1
CO,FG,7,train,15,380,train,0.004869757387572047,0.004869757387572047,4.869757387572047,0.0062385242906865855,6.238524290686586,0.012172723276696495,12.172723276696495,0.022945231242806896,22.945231242806898,1
CO,FG,7,test,15,380,train,0.004869757387572047,0.005218837931523558,5.2188379315235585,0.006615023520678774,6.615023520678774,0.011295136163153724,11.295136163153725,0.0225120117037457,22.5120117037457,1
CO,FG,8,train,15,313,train,0.0042388577755452595,0.0042388577755452595,4.238857775545259,0.00520798688819506,5.207986888195061,0.010564301464402959,10.56430146440296,0.019933426997350207,19.933426997350207,1
CO,FG,8,test,15,313,train,0.0042388577755452595,0.004629544811116313,4.629544811116313,0.005722166207396195,5.722166207396195,0.011837426928741235,11.837426928741234,0.02152103990392018,21.52103990392018,1
CO,FG,9,train,15,168,train,0.004181512125513076,0.004181512125513076,4.181512125513076,0.005182007285689851,5.182007285689851,0.010771708791415424,10.771708791415424,0.01889646176835158,18.89646176835158,1
CO,FG,9,test,15,168,train,0.004181512125513076,0.004532810271280428,4.532810271280428,0.005628422906426409,5.628422906426409,0.01075159100032233,10.75159100032233,0.020425638210716662,20.425638210716663,1
CO,FG,10,train,15,403,train,0.004827087882775649,0.004827087882775649,4.82708788277565,0.0062607797613407415,6.260779761340742,0.011599127307357987,11.599127307357987,0.02276299272551932,22.76299272551932,1
CO,FG,10,test,15,403,train,0.004827087882775649,0.005263591266148535,5.263591266148535,0.006716064816360048,6.716064816360048,0.012302533593633619,12.302533593633619,0.024102961673642814,24.102961673642813,1
CO,FG,11,train,15,405,train,0.004842601488897225,0.004842601488897225,4.842601488897225,0.00621523633646347,6.2152363364634695,0.011839591157729062,11.839591157729062,0.02249736464471294,22.497364644712942,1
CO,FG,11,test,15,405,train,0.004842601488897225,0.005311698104635043,5.311698104635043,0.006637225343322324,6.637225343322323,0.011879191422734747,11.879191422734747,0.023089139336662123,23.08913933666212,1
CO,FG,12,train,15,226,train,0.0015591674170099582,0.0015591674170099582,1.5591674170099583,0.0020542322495494367,2.0542322495494365,0.004140029396504652,4.1400293965046515,0.007098229731485162,7.098229731485162,1
CO,FG,12,test,15,226,train,0.0015591674170099582,0.0017116623878034698,1.7116623878034698,0.0027546355925563318,2.754635592556332,0.008636180731076415,8.636180731076415,0.009730096831960994,9.730096831960994,1
CO,FG,13,train,15,246,train,0.00155438210700366,0.00155438210700366,1.55438210700366,0.0020374846823150872,2.037484682315087,0.003986503107614114,3.9865031076141144,0.007137732781299366,7.137732781299366,1
CO,FG,13,test,15,246,train,0.00155438210700366,0.001693389038019233,1.693389038019233,0.0027093252534636882,2.7093252534636885,0.008511959245325273,8.511959245325274,0.009642780171013388,9.642780171013388,1
CO,FG,14,train,15,479,train,0.002145718730300596,0.002145718730300596,2.145718730300596,0.002653151541208748,2.653151541208748,0.005339386770515653,5.339386770515652,0.010240752424648947,10.240752424648946,1
CO,FG,14,test,15,479,train,0.002145718730300596,0.0022703722084224166,2.2703722084224167,0.00295522759384192,2.95522759384192,0.007516334779915118,7.516334779915118,0.010892829033555929,10.892829033555929,1
CO,FG,15,train,15,499,train,0.0016966778087603737,0.0016966778087603737,1.6966778087603738,0.0019662364027218816,1.9662364027218815,0.004129538383162379,4.129538383162378,0.00685157775785164,6.85157775785164,1
CO,FG,15,test,15,499,train,0.0016966778087603737,0.0018263435584390604,1.8263435584390604,0.002616299748167352,2.6162997481673522,0.007757281136644811,7.757281136644812,0.010181290092036166,10.181290092036166,1
CO,FG,16,train,15,193,train,0.004918352387124279,0.004918352387124279,4.918352387124279,0.006131003257845137,6.131003257845137,0.011457470577438178,11.457470577438178,0.02247141324869592,22.47141324869592,1
CO,FG,16,test,15,193,train,0.004918352387124279,0.005340038237931161,5.340038237931161,0.006506732181378639,6.506732181378639,0.011542469800849359,11.542469800849359,0.022734826308681982,22.73482630868198,1
CO,FG,17,train,15,165,train,0.0009177696512581463,0.0009177696512581463,0.9177696512581462,0.001300749937153942,1.300749937153942,0.0031653012933980096,3.1653012933980094,0.005225423436948234,5.225423436948234,1
CO,FG,17,test,15,165,train,0.0009177696512581463,0.0013047292822206153,1.3047292822206153,0.0022187028152837168,2.218702815283717,0.007536279605150437,7.536279605150437,0.010044485402952691,10.044485402952692,1
CO,FG,18,train,15,358,train,0.0015640522637888788,0.0015640522637888788,1.5640522637888787,0.0019923988068260277,1.9923988068260277,0.003967236735644836,3.9672367356448355,0.0071785597244363175,7.178559724436317,1
CO,FG,18,test,15,358,train,0.0015640522637888788,0.0016590965266050676,1.6590965266050677,0.0026340029426803143,2.6340029426803144,0.008218595494710823,8.218595494710822,0.009552784478169318,9.552784478169318,1
CO,FG,19,train,15,459,train,0.0021324508377612425,0.0021324508377612425,2.1324508377612426,0.0031151972849438833,3.1151972849438834,0.00847984933067275,8.479849330672751,0.012853305166442563,12.853305166442563,1
CO,FG,19,test,15,459,train,0.0021324508377612425,0.0021602735842132605,2.1602735842132605,0.003099793927902944,3.0997939279029443,0.007987210329068711,7.987210329068711,0.013618008708081858,13.618008708081858,1
CO,FG,20,train,15,486,train,0.004988871753408763,0.004988871753408763,4.988871753408763,0.006212346206144877,6.212346206144877,0.012675729751231518,12.675729751231518,0.0224589600062019,22.4589600062019,1
CO,FG,20,test,15,486,train,0.004988871753408763,0.005222205648947083,5.222205648947083,0.006531503453050048,6.531503453050048,0.011464962406708995,11.464962406708995,0.021493290584274377,21.493290584274376,1
CO,FG,21,train,15,243,train,0.00488155388548682,0.00488155388548682,4.88155388548682,0.006217161917364697,6.217161917364697,0.012205354644273692,12.205354644273692,0.02343172660388193,23.43172660388193,1
CO,FG,21,test,15,243,train,0.00488155388548682,0.005232052327836462,5.232052327836462,0.006496486952173983,6.496486952173983,0.011841233600600076,11.841233600600077,0.02288199469327787,22.881994693277868,1
CO,FG,22,train,15,488,train,0.004224721381114145,0.004224721381114145,4.224721381114145,0.005474846253680518,5.474846253680518,0.01091597335053221,10.91597335053221,0.020598901947019077,20.598901947019076,1
CO,FG,22,test,15,488,train,0.004224721381114145,0.004652948343993329,4.652948343993329,0.005929982500135267,5.929982500135267,0.011630411324417167,11.630411324417167,0.02158742321971152,21.58742321971152,1
CO,FG,23,train,15,443,train,0.0010716619810630158,0.0010716619810630158,1.0716619810630157,0.0013683386805408493,1.3683386805408493,0.0033819359618872114,3.381935961887211,0.005018059244013412,5.018059244013412,1
CO,FG,23,test,15,443,train,0.0010716619810630158,0.0013722639257736442,1.3722639257736442,0.0022547571012303974,2.2547571012303975,0.0078073710224265125,7.807371022426512,0.009557626255434631,9.55762625543463,1
CO,FG,24,train,15,199,train,0.0021505030921942113,0.0021505030921942113,2.1505030921942114,0.002706413145235464,2.7064131452354636,0.0055403033952247105,5.5403033952247105,0.009786128616234513,9.786128616234514,1
CO,FG,24,test,15,199,train,0.0021505030921942113,0.002345950459402468,2.3459504594024683,0.0031580318675153893,3.158031867515389,0.008170983522548747,8.170983522548747,0.010631466955064173,10.631466955064173,1
CO,FG,25,train,15,409,train,0.00422549598359172,0.00422549598359172,4.2254959835917205,0.005162773774559311,5.1627737745593105,0.010678788709878512,10.678788709878512,0.01929916228352327,19.29916228352327,1
CO,FG,25,test,15,409,train,0.00422549598359172,0.004553000195974947,4.553000195974947,0.005588508317904842,5.588508317904842,0.010801965553665444,10.801965553665443,0.02033119138726397,20.33119138726397,1
CO,FG,26,train,15,445,train,0.0021439490612582693,0.0021439490612582693,2.1439490612582692,0.0026736457063680492,2.6736457063680494,0.005103694461361802,5.103694461361802,0.010151453273487043,10.151453273487043,1
CO,FG,26,test,15,445,train,0.0021439490612582693,0.0023356526061272457,2.335652606127246,0.002996019314966256,2.996019314966256,0.007543207859708162,7.543207859708162,0.01081714128604458,10.81714128604458,1
CO,FG,27,train,15,286,train,0.004023876523827576,0.004023876523827576,4.0238765238275755,0.005396271654449236,5.396271654449237,0.011030928971901471,11.03092897190147,0.021597863363176734,21.597863363176735,1
CO,FG,27,test,15,286,train,0.004023876523827576,0.0047294995168582505,4.72949951685825,0.006066447155094282,6.0664471550942825,0.013661016855069014,13.661016855069013,0.022989520854683004,22.989520854683004,1
CO,FG,28,train,15,387,train,0.004868669281760574,0.004868669281760574,4.868669281760574,0.006279210900861759,6.2792109008617585,0.012677663235201503,12.677663235201504,0.022968903329241702,22.9689033292417,1
CO,FG,28,test,15,387,train,0.004868669281760574,0.00525609430622036,5.25609430622036,0.0066117374629520945,6.611737462952094,0.011466958945217098,11.466958945217097,0.02259644595204202,22.59644595204202,1
CO,FG,29,train,15,494,train,0.0010955861838707782,0.0010955861838707782,1.095586183870778,0.0014664441700694552,1.4664441700694553,0.003892350822423063,3.892350822423063,0.005752501229650292,5.752501229650292,1
CO,FG,29,test,15,494,train,0.0010955861838707782,0.001413554816237428,1.4135548162374278,0.0023882591643652864,2.3882591643652864,0.008274661557348156,8.274661557348157,0.010230533810487052,10.230533810487053,1
CO,FG,30,train,15,377,train,0.004136524847619645,0.004136524847619645,4.136524847619645,0.005410994256091777,5.410994256091777,0.012031037613736695,12.031037613736695,0.021371449106698054,21.371449106698055,1
CO,FG,30,test,15,377,train,0.004136524847619645,0.004868911841380128,4.868911841380128,0.006215742735462066,6.215742735462066,0.015066063044720857,15.066063044720856,0.02359243352933893,23.59243352933893,1
CO,FG,31,train,15,218,train,0.0021205151397722167,0.0021205151397722167,2.1205151397722166,0.0027207702409248495,2.7207702409248493,0.0057783084612327285,5.7783084612327285,0.010746548810005002,10.746548810005002,1
CO,FG,31,test,15,218,train,0.0021205151397722167,0.00227466217797521,2.27466217797521,0.0029551477031827867,2.955147703182787,0.007377313094578536,7.377313094578536,0.011061598211003693,11.061598211003693,1
CO,FE,1,train,15,51,train,0.003607271525970172,0.003607271525970172,3.6072715259701718,0.005060701543714595,5.060701543714595,0.013064124992404308,13.064124992404308,0.022670035841320463,22.670035841320463,1
CO,FE,1,test,15,51,train,0.003607271525970172,0.0035214156294741078,3.5214156294741077,0.004752577958897715,4.752577958897715,0.010981889423203217,10.981889423203217,0.019919630974196467,19.919630974196465,1
CO,FE,2,train,15,482,train,0.0019606764231503465,0.0019606764231503465,1.9606764231503466,0.002612063311655449,2.612063311655449,0.006931206766430137,6.931206766430137,0.009698586110805624,9.698586110805623,1
CO,FE,2,test,15,482,train,0.0019606764231503465,0.002308722902327879,2.308722902327879,0.0031346279502368337,3.1346279502368337,0.008559271888435915,8.559271888435916,0.011407982934837024,11.407982934837024,1
CO,FE,3,train,15,50,train,0.0035064809436050524,0.0035064809436050524,3.506480943605052,0.005166053793804838,5.1660537938048385,0.014218089096348557,14.218089096348557,0.023361089253103567,23.361089253103568,1
CO,FE,3,test,15,50,train,0.0035064809436050524,0.0033940024824047916,3.3940024824047916,0.004677626859925709,4.6776268599257085,0.010459131840907743,10.459131840907743,0.020226030103562997,20.226030103562998,1
CO,FE,4,train,15,382,train,0.0018306184573854837,0.0018306184573854837,1.8306184573854836,0.002817950786482542,2.817950786482542,0.007533358408841173,7.533358408841173,0.01365414648220828,13.65414648220828,1
CO,FE,4,test,15,382,train,0.0018306184573854837,0.0017533498448379055,1.7533498448379055,0.0026023072347821467,2.6023072347821468,0.007515462262513234,7.515462262513234,0.009689892106150455,9.689892106150456,1
CO,FE,5,train,15,482,train,0.0016124622922329432,0.0016124622922329432,1.6124622922329432,0.0021785178930773612,2.178517893077361,0.005254274014301896,5.254274014301896,0.00694582081028966,6.945820810289661,1
CO,FE,5,test,15,482,train,0.0016124622922329432,0.0019793856615577237,1.9793856615577237,0.0026050165945400105,2.6050165945400106,0.006656637709402058,6.656637709402058,0.008362900509818472,8.362900509818472,1
CO,FE,6,train,15,465,train,0.0015683466288978468,0.0015683466288978468,1.5683466288978467,0.0019659619789279396,1.9659619789279397,0.004693066951644426,4.6930669516444254,0.00635846566175427,6.35846566175427,1
CO,FE,6,test,15,465,train,0.0015683466288978468,0.0017314146961599876,1.7314146961599877,0.0023295143378920464,2.3295143378920464,0.006030433982189415,6.030433982189415,0.008484174128934652,8.48417412893465,1
CO,FE,7,train,15,493,train,0.001741117082915351,0.001741117082915351,1.7411170829153508,0.002205104138613597,2.205104138613597,0.005340811783437788,5.340811783437788,0.008559836478995303,8.559836478995303,1
CO,FE,7,test,15,493,train,0.001741117082915351,0.0018360238674456704,1.8360238674456704,0.002415064626862433,2.4150646268624327,0.006750652725376199,6.7506527253762,0.008613080560724101,8.613080560724102,1
CO,FE,8,train,15,494,train,0.002074228883220064,0.002074228883220064,2.074228883220064,0.002748859544007693,2.7488595440076926,0.007000850708529294,7.000850708529294,0.011938773685470083,11.938773685470084,1
CO,FE,8,test,15,494,train,0.002074228883220064,0.002061426726644907,2.061426726644907,0.0025160384552065486,2.5160384552065485,0.006412295069668061,6.412295069668062,0.009282563305285263,9.282563305285263,1
CO,FE,9,train,15,51,train,0.0035642051597259694,0.0035642051597259694,3.5642051597259696,0.005174372777388865,5.174372777388865,0.014041703750860945,14.041703750860945,0.023272207130514894,23.272207130514893,1
CO,FE,9,test,15,51,train,0.0035642051597259694,0.003472489974790901,3.472489974790901,0.004733439816062155,4.733439816062155,0.010575135200257463,10.575135200257463,0.02042702562785806,20.427025627858058,1
CO,FE,10,train,15,490,train,0.002092109153353907,0.002092109153353907,2.0921091533539067,0.002588315985292942,2.588315985292942,0.005538063666979509,5.538063666979509,0.010883162020313697,10.883162020313698,1
CO,FE,10,test,15,490,train,0.002092109153353907,0.0020405616899378622,2.0405616899378622,0.002609071579037416,2.609071579037416,0.007043050260654549,7.043050260654549,0.009575995319411057,9.575995319411057,1
CO,FE,11,train,15,35,train,0.0038020403990204066,0.0038020403990204066,3.802040399020407,0.005058608979869839,5.058608979869839,0.013543002369857116,13.543002369857115,0.021709505324370826,21.709505324370827,1
CO,FE,11,test,15,35,train,0.0038020403990204066,0.0036817377732399756,3.6817377732399756,0.0046032884072346346,4.6032884072346345,0.009609886614210972,9.609886614210971,0.019215755049357047,19.215755049357046,1
CO,FE,12,train,15,475,train,0.001851250033397822,0.001851250033397822,1.8512500333978221,0.0024647097170330313,2.464709717033031,0.006134235005700678,6.134235005700678,0.009757519152337968,9.757519152337968,1
CO,FE,12,test,15,475,train,0.001851250033397822,0.002211378764065249,2.211378764065249,0.0029288366668949535,2.9288366668949535,0.007724663327624309,7.7246633276243095,0.011295631413625523,11.295631413625523,1
CO,FE,13,train,15,494,train,0.0018827745621592562,0.0018827745621592562,1.8827745621592562,0.0025159819493452127,2.5159819493452127,0.006852359418090537,6.852359418090536,0.009715474552882686,9.715474552882686,1
CO,FE,13,test,15,494,train,0.0018827745621592562,0.00225255236627991,2.25255236627991,0.0030412299405113952,3.0412299405113954,0.008451470417583012,8.451470417583012,0.011100602881793847,11.100602881793847,1
CO,FE,14,train,15,468,train,0.0019183235215207521,0.0019183235215207521,1.9183235215207521,0.002330202581495198,2.330202581495198,0.0051101008680649596,5.11010086806496,0.0090251695807948,9.0251695807948,1
CO,FE,14,test,15,468,train,0.0019183235215207521,0.0019637723425987353,1.9637723425987352,0.002447583782479125,2.447583782479125,0.006556853369380444,6.556853369380445,0.008801786956623509,8.80178695662351,1
CO,FE,15,train,15,125,train,0.0018838209973907913,0.0018838209973907913,1.8838209973907913,0.0025019106675055213,2.501910667505521,0.005875095689528237,5.875095689528237,0.01138104979736071,11.38104979736071,1
CO,FE,15,test,15,125,train,0.0018838209973907913,0.0017304505687562404,1.7304505687562404,0.002423724404917481,2.423724404917481,0.006925927346178112,6.925927346178113,0.00900126346053401,9.001263460534009,1
CO,FE,16,train,15,487,train,0.0017351106322656452,0.0017351106322656452,1.7351106322656453,0.002148916890014677,2.148916890014677,0.004874593136285049,4.874593136285049,0.008070267267865833,8.070267267865832,1
CO,FE,16,test,15,487,train,0.0017351106322656452,0.0018554661118247182,1.8554661118247182,0.0023201544020789344,2.3201544020789346,0.0062847036069032525,6.2847036069032525,0.008386438744418356,8.386438744418356,1
CO,FE,17,train,15,371,train,0.0018716823024462648,0.0018716823024462648,1.8716823024462648,0.002785556459280351,2.785556459280351,0.007232610740205564,7.232610740205564,0.013410323060078722,13.41032306007872,1
CO,FE,17,test,15,371,train,0.0018716823024462648,0.0018065894850761877,1.8065894850761877,0.0026318103613608103,2.6318103613608104,0.007606437164526608,7.606437164526608,0.009752133657395301,9.752133657395301,1
CO,FE,18,train,15,458,train,0.001936903267928188,0.001936903267928188,1.936903267928188,0.0026124276209747777,2.6124276209747777,0.006222531990971614,6.222531990971614,0.009863762447454238,9.863762447454238,1
CO,FE,18,test,15,458,train,0.001936903267928188,0.0021783246675316187,2.178324667531619,0.0030589159014638018,3.0589159014638017,0.007824303127588084,7.824303127588084,0.011903297636946641,11.903297636946641,1
CO,FE,19,train,15,488,train,0.002183460625381369,0.002183460625381369,2.183460625381369,0.0027061728493876064,2.7061728493876065,0.005522063397515292,5.522063397515292,0.011019440321932694,11.019440321932695,1
CO,FE,19,test,15,488,train,0.002183460625381369,0.0022223423448550533,2.222342344855053,0.002718692400164135,2.718692400164135,0.007038814060470938,7.038814060470938,0.009994871936979705,9.994871936979704,1
CO,FE,20,train,15,396,train,0.0018595669545705869,0.0018595669545705869,1.8595669545705868,0.0029729895815396937,2.972989581539694,0.008489446129453543,8.489446129453542,0.014577664964240872,14.577664964240872,1
CO,FE,20,test,15,396,train,0.0018595669545705869,0.0017624758454836242,1.7624758454836242,0.002628474119739679,2.6284741197396793,0.007458626613089325,7.458626613089326,0.010463840021600335,10.463840021600335,1
CO,FE,21,train,15,500,train,0.001630022251085639,0.001630022251085639,1.6300222510856388,0.0020055461045989154,2.0055461045989156,0.004844685062387222,4.844685062387222,0.006482010520765136,6.482010520765136,1
CO,FE,21,test,15,500,train,0.001630022251085639,0.0018262053558335879,1.8262053558335878,0.0023790548132794284,2.3790548132794282,0.006231307659716467,6.231307659716467,0.008512746974046748,8.512746974046747,1
CO,FE,22,train,15,498,train,0.002236087561936828,0.002236087561936828,2.236087561936828,0.002898166088686438,2.898166088686438,0.0069645151850685205,6.964515185068521,0.011096694129944518,11.096694129944517,1
CO,FE,22,test,15,498,train,0.002236087561936828,0.0023208529275501747,2.320852927550175,0.0031924805006056413,3.192480500605641,0.008578650465415616,8.578650465415617,0.012486259010725365,12.486259010725364,1
CO,FE,23,train,15,212,train,0.0019377616736287703,0.0019377616736287703,1.9377616736287702,0.003018209323407023,3.018209323407023,0.008213354546131785,8.213354546131784,0.014663918318996355,14.663918318996355,1
CO,FE,23,test,15,212,train,0.0019377616736287703,0.0018868165338573014,1.8868165338573013,0.002782318852208154,2.782318852208154,0.007867044586424149,7.867044586424149,0.010952483153494175,10.952483153494175,1
CO,FE,24,train,15,56,train,0.0036353598785192048,0.0036353598785192048,3.6353598785192047,0.005047573283943259,5.047573283943259,0.012546538825523229,12.546538825523228,0.022472809471133837,22.472809471133836,1
CO,FE,24,test,15,56,train,0.0036353598785192048,0.00358254785104762,3.5825478510476203,0.00480794304815667,4.80794304815667,0.011303820216230165,11.303820216230164,0.019553667291920124,19.553667291920124,1
CO,FE,25,train,15,65,train,0.0037458069707855274,0.0037458069707855274,3.7458069707855275,0.005157607342149864,5.157607342149864,0.014912678557814807,14.912678557814807,0.022946473250700677,22.946473250700677,1
CO,FE,25,test,15,65,train,0.0037458069707855274,0.0033948669929763733,3.3948669929763735,0.004415731168311461,4.415731168311461,0.009267572677164188,9.267572677164187,0.018355165134992357,18.355165134992358,1
CO,FE,26,train,15,498,train,0.001972085083816157,0.001972085083816157,1.9720850838161568,0.0023634055216342664,2.3634055216342666,0.005111938612010231,5.11193861201023,0.009056780857412294,9.056780857412294,1
CO,FE,26,test,15,498,train,0.001972085083816157,0.0019784988769976364,1.9784988769976364,0.0024753209151572443,2.475320915157244,0.006566366307150462,6.566366307150462,0.008877426004453931,8.87742600445393,1
CO,FE,27,train,15,449,train,0.002813829303746192,0.002813829303746192,2.8138293037461923,0.0036415780700706714,3.6415780700706715,0.00933188255113046,9.33188255113046,0.013503465430212802,13.503465430212803,1
CO,FE,27,test,15,449,train,0.002813829303746192,0.0030327829622764906,3.0327829622764906,0.004143531016241144,4.143531016241144,0.011025322832568796,11.025322832568795,0.0150987220849306,15.0987220849306,1
CO,FE,28,train,15,484,train,0.002203184660265317,0.002203184660265317,2.2031846602653173,0.002917606099762147,2.917606099762147,0.007824652814525435,7.824652814525434,0.011151571274873817,11.151571274873817,1
CO,FE,28,test,15,484,train,0.002203184660265317,0.0024159516245066035,2.4159516245066035,0.0034718846633090116,3.4718846633090115,0.009497639200777203,9.497639200777202,0.01367021651355721,13.67021651355721,1
CO,FE,29,train,15,473,train,0.002535043872274238,0.002535043872274238,2.535043872274238,0.003388302262597326,3.388302262597326,0.008325422945585997,8.325422945585997,0.01320451194256761,13.20451194256761,1
CO,FE,29,test,15,473,train,0.002535043872274238,0.0027704793427271684,2.7704793427271683,0.003855483157587018,3.855483157587018,0.010035448165567035,10.035448165567034,0.014721514259829094,14.721514259829094,1
CO,FE,30,train,15,462,train,0.002172859919954721,0.002172859919954721,2.172859919954721,0.002904199985333887,2.904199985333887,0.007963350062986374,7.963350062986374,0.01088256665224896,10.88256665224896,1
CO,FE,30,test,15,462,train,0.002172859919954721,0.0024987450750428484,2.4987450750428484,0.003488184024182323,3.4881840241823228,0.009659278995086978,9.659278995086979,0.012812463842550081,12.81246384255008,1
CO,FE,31,train,15,499,train,0.0023020375542018782,0.0023020375542018782,2.302037554201878,0.003151531598841082,3.1515315988410824,0.007172541863816995,7.172541863816995,0.013496281355852652,13.496281355852652,1
CO,FE,31,test,15,499,train,0.0023020375542018782,0.0023903623877003103,2.39036238770031,0.003259985890198355,3.259985890198355,0.008756228139628341,8.756228139628341,0.012565914702640818,12.565914702640818,1
CO,MB-1,1,train,15,480,train,0.0005161942579058322,0.0005161942579058322,0.5161942579058322,0.0006287141631297229,0.6287141631297228,0.001368510372523113,1.368510372523113,0.0019300789142314423,1.9300789142314423,1
CO,MB-1,1,test,15,480,train,0.0005161942579058322,0.0005385980537012151,0.538598053701215,0.0006718336758292523,0.6718336758292524,0.0016483909040020395,1.6483909040020395,0.0022048404459000803,2.2048404459000803,1
CO,MB-1,2,train,15,488,train,0.0006866414839852684,0.0006866414839852684,0.6866414839852684,0.0008447777287738288,0.8447777287738288,0.0018031358003905984,1.8031358003905984,0.0025059094473310894,2.5059094473310894,1
CO,MB-1,2,test,15,488,train,0.0006866414839852684,0.0007070302771747934,0.7070302771747934,0.0008894024482366042,0.8894024482366042,0.0021524224319861007,2.1524224319861007,0.0028546638308241112,2.8546638308241112,1
CO,MB-1,3,train,15,491,train,0.0005295446394875067,0.0005295446394875067,0.5295446394875067,0.0006427629165590167,0.6427629165590166,0.0013607733449326198,1.3607733449326198,0.0019565053667098264,1.9565053667098264,1
CO,MB-1,3,test,15,491,train,0.0005295446394875067,0.0005541571121891816,0.5541571121891815,0.0006823970860090806,0.6823970860090806,0.0016520560915772031,1.6520560915772031,0.00223852817297282,2.23852817297282,1
CO,MB-1,4,train,15,483,train,0.0005885219851036803,0.0005885219851036803,0.5885219851036804,0.0007131916181635859,0.7131916181635859,0.0014777069742325788,1.4777069742325788,0.0021357418948278195,2.1357418948278193,1
CO,MB-1,4,test,15,483,train,0.0005885219851036803,0.000611370424324816,0.611370424324816,0.0007495950855840321,0.7495950855840321,0.0017867621808910772,1.7867621808910772,0.0024374499439559494,2.4374499439559494,1
CO,MB-1,5,train,15,488,train,0.0006637982642416653,0.0006637982642416653,0.6637982642416653,0.0008263484282060236,0.8263484282060236,0.001933059025478412,1.933059025478412,0.002586072910918835,2.586072910918835,1
