epoch,train_mae_ha,train_mae_mha,test_mae_ha,test_mae_mha,learning_rate,best_epoch,phi0,phi1
1,0.057407963531897185,57.40796353189719,0.05309088514194398,53.09088514194398,0.02,1,0.06660862375127707,-0.06530835447365387
2,0.07695430755305437,76.95430755305436,0.0774067520901791,77.4067520901791,0.02,1,0.1005597588407128,-0.10111395922772409
3,0.07285892231019475,72.85892231019476,0.07190885692533464,71.90885692533463,0.02,1,0.1348076914882583,-0.13600499816219466
4,0.029170546537649427,29.170546537649425,0.028343566303784245,28.343566303784243,0.02,4,0.16910671249271225,-0.16965565957998874
5,0.060730319014002915,60.730319014002916,0.060351658232396334,60.35165823239633,0.02,4,0.19804266372988702,-0.19882030055385905
6,0.07219134243817059,72.1913424381706,0.07218889667330072,72.18889667330072,0.02,4,0.2235654817848557,-0.2237560563588647
7,0.059537655447789876,59.537655447789874,0.05971744923625038,59.71744923625038,0.02,4,0.24945438290769262,-0.24739976666777114
8,0.03335307287195006,33.35307287195006,0.033436477086273765,33.43647708627377,0.02,4,0.2750914650503736,-0.2695914805396421
9,0.006749878975882737,6.749878975882737,0.007037047019033135,7.0370470190331345,0.02,9,0.29856746088317065,-0.2889251699934613
10,0.023590508768837424,23.590508768837424,0.023699015976523716,23.699015976523718,0.02,9,0.31807432388511353,-0.30536106410179226
11,0.03616647530409233,36.16647530409233,0.03596972259399199,35.96972259399199,0.02,9,0.33462758842682366,-0.3205089101898106
12,0.03862844538320208,38.62844538320208,0.0383007044947437,38.300704494743705,0.02,9,0.34915742918144466,-0.3352028716956638
13,0.030797646775899808,30.797646775899807,0.03027309450035826,30.27309450035826,0.02,9,0.36198320666271944,-0.3498106311249177
14,0.016789768049165137,16.789768049165136,0.01605286503417486,16.05286503417486,0.02,9,0.37252235513290893,-0.36309208594980374
15,0.009171068948873318,9.171068948873318,0.008691817280880655,8.691817280880654,0.02,9,0.3809535967390505,-0.37381446818288616
16,0.017553870787557598,17.5538707875576,0.017285629093531464,17.285629093531465,0.02,9,0.38809841220376173,-0.38240040221029864
17,0.021815080662555948,21.81508066255595,0.022024171415070713,22.02417141507071,0.02,9,0.3949070255472104,-0.3895210672087225
18,0.020910875589968878,20.910875589968878,0.02125899744185346,21.25899744185346,0.02,9,0.40184533514716536,-0.3955591547281968
19,0.015735907185390197,15.735907185390197,0.01609808880779062,16.09808880779062,0.02,9,0.4087601278114426,-0.4006869558635514
20,0.009002623885942381,9.00262388594238,0.0094730082484378,9.4730082484378,0.02,9,0.41503038940342113,-0.4048494237355763
21,0.006283420877868549,6.283420877868549,0.006685254215021691,6.685254215021692,0.02,21,0.4202465576242716,-0.4082109369535197
22,0.01031656842205155,10.31656842205155,0.010712281444549051,10.71228144454905,0.02,21,0.42437038066180066,-0.41116344243977687
23,0.012335489263264545,12.335489263264545,0.012643516512800356,12.643516512800357,0.02,21,0.42754894704451785,-0.41407018348238206
24,0.011647070156095006,11.647070156095007,0.012007211532234613,12.007211532234612,0.02,21,0.42999497141719273,-0.417150766313981
25,0.008788583120735764,8.788583120735764,0.009357748548300356,9.357748548300355,0.02,21,0.43183224449836716,-0.4205413680392249
26,0.00585525949298083,5.85525949298083,0.00647137704343971,6.47137704343971,0.02,26,0.43324288073447026,-0.4239609979397871
27,0.007096481263826194,7.0964812638261945,0.007661772380354233,7.6617723803542335,0.02,26,0.43436594312817167,-0.4272228856375556
28,0.008547560451982746,8.547560451982745,0.009244726466167303,9.244726466167302,0.02,26,0.4352992500858246,-0.43020423014468273
29,0.008615487065256121,8.615487065256122,0.009312934244319494,9.312934244319493,0.02,26,0.4362360296212057,-0.4329458714993659
30,0.0072041921680594985,7.204192168059499,0.007842812264359416,7.842812264359416,0.02,26,0.4371599336141117,-0.43540205247116276
31,0.005546296910976064,5.546296910976063,0.005937807771324196,5.937807771324196,0.02,31,0.43793376312199017,-0.43752548111557005
32,0.004810519778788908,4.810519778788907,0.005196912105131161,5.196912105131161,0.02,32,0.4385283933176429,-0.439376264579342
33,0.005915525078568276,5.915525078568276,0.00620777987356184,6.20777987356184,0.02,32,0.43885101293155093,-0.44108289943469386
34,0.006287202027429634,6.287202027429633,0.00655116565040472,6.5511656504047195,0.02,32,0.43885294064025265,-0.4424916560243356
35,0.005496987879300515,5.496987879300515,0.005775812391710972,5.775812391710971,0.02,32,0.4385952792138664,-0.44377263826760416
36,0.00465258574982834,4.65258574982834,0.005111400302218647,5.111400302218647,0.02,36,0.4381070536332786,-0.44479745643848767
37,0.004996500736809924,4.996500736809924,0.005382881624825632,5.382881624825632,0.02,36,0.43756145454782364,-0.44568316335585767
38,0.005675508733461012,5.675508733461012,0.006024411097050116,6.024411097050116,0.02,36,0.43705825330817233,-0.44657855548555764
39,0.005773730902689994,5.773730902689994,0.006176156277823091,6.176156277823091,0.02,36,0.4366588630175813,-0.4473744944509059
40,0.005296804663757664,5.296804663757664,0.0056143966300708946,5.614396630070894,0.02,36,0.43638122331791507,-0.4482225787606156
41,0.004659289813568962,4.659289813568962,0.005084647939557144,5.0846479395571444,0.02,36,0.4361625535422589,-0.44897042394806713
42,0.004479199809623258,4.479199809623258,0.004922049241746825,4.922049241746826,0.02,42,0.43593925374824755,-0.449761097591982
43,0.00454560501868283,4.54560501868283,0.004935346439816844,4.935346439816843,0.02,42,0.43565990506904995,-0.45067313510397733
44,0.004519408254244236,4.519408254244236,0.0049033694762944035,4.903369476294404,0.02,42,0.43533279226043453,-0.4515749945066941
45,0.0044030500652299295,4.403050065229929,0.004897807651449952,4.897807651449952,0.02,45,0.43499585920752426,-0.45265523089521603
46,0.004443919631332777,4.443919631332777,0.00488963713994973,4.8896371399497305,0.02,45,0.43468643033492854,-0.45379388570403967
47,0.004558179548795884,4.558179548795883,0.004971584058760597,4.971584058760597,0.02,45,0.4344266557993403,-0.4549565682669479
48,0.004579022503770857,4.579022503770857,0.004976974206097401,4.976974206097401,0.02,45,0.43420722820412916,-0.45610438682742366
49,0.004518247142217391,4.518247142217391,0.0048904499421449565,4.890449942144956,0.02,45,0.43400552848010016,-0.45721681572474254
50,0.004408786690920232,4.408786690920232,0.004782319121092125,4.782319121092125,0.02,45,0.433871429019651,-0.4583978688127681
51,0.004326522861390125,4.326522861390125,0.004724783363482517,4.724783363482517,0.02,51,0.4336945394660782,-0.45945592251285217
52,0.004206646737313105,4.206646737313105,0.004685823833927016,4.685823833927016,0.02,52,0.4335525576287481,-0.46048853503628323
53,0.004195858164761096,4.195858164761096,0.004668360828228209,4.668360828228209,0.02,53,0.433387841964561,-0.46150891209893197
54,0.004217318426790922,4.217318426790922,0.004655158189657754,4.6551581896577545,0.02,53,0.43320569255997654,-0.4625098035680555
55,0.004249245664082908,4.249245664082908,0.004644056988180687,4.6440569881806875,0.02,53,0.4330414338080555,-0.4635752243743031
56,0.0042772852142611935,4.277285214261194,0.004660377594066617,4.660377594066618,0.02,53,0.4328974224449037,-0.4646609569810167
57,0.004269950617285843,4.269950617285843,0.004653458778097739,4.653458778097739,0.02,53,0.43276868765568327,-0.46567154567183455
58,0.004209536922917425,4.209536922917424,0.004599010736278273,4.599010736278274,0.02,53,0.4326902784557626,-0.46672238662631105
59,0.004122129174050831,4.122129174050831,0.0045343472766222895,4.53434727662229,0.02,59,0.4326394915140907,-0.46777334195139514
60,0.004099449474350475,4.099449474350475,0.004519777312433134,4.519777312433134,0.02,60,0.4325483149283302,-0.468738470276347
61,0.004065870782306589,4.06587078230659,0.004509527827220102,4.509527827220102,0.02,61,0.4324839146251496,-0.4696294991247652
62,0.004021982860065044,4.021982860065044,0.004487843288649801,4.487843288649801,0.02,62,0.432459679895192,-0.47059652276328495
63,0.003983338931620097,3.9833389316200973,0.00446013590172357,4.460135901723571,0.02,63,0.4324558646143108,-0.47163668224053396
64,0.003933005759147357,3.9330057591473566,0.004434637042272595,4.434637042272595,0.02,64,0.4324515743634664,-0.47264914726427426
65,0.0038747520697485984,3.8747520697485984,0.004405209945013652,4.4052099450136515,0.02,65,0.4324658383867628,-0.47363692329189244
66,0.003898356254751284,3.898356254751284,0.004382535510304754,4.382535510304754,0.02,65,0.43248565564148855,-0.47473162119371676
67,0.003920428267465663,3.9204282674656628,0.004364389951308038,4.364389951308038,0.02,65,0.4325120101478999,-0.47582551955889524
68,0.003948076397127862,3.948076397127862,0.004370775454772763,4.3707754547727635,0.02,65,0.4325710949368147,-0.4769715964152276
69,0.003896009547286712,3.896009547286712,0.004318878515801163,4.318878515801163,0.02,65,0.43266594951786835,-0.4780859011122733
70,0.003873312731593275,3.873312731593275,0.004298743655363992,4.298743655363992,0.02,70,0.43277053785682806,-0.4791512630542066
71,0.0037930432766461832,3.7930432766461832,0.004239798170323602,4.239798170323602,0.02,71,0.4329082566935566,-0.48023956879647983
72,0.0037299958039121303,3.7299958039121304,0.004198671818291722,4.1986718182917215,0.02,72,0.43307154527371716,-0.48134585347119874
73,0.003707089055330087,3.707089055330087,0.004167315929698813,4.167315929698813,0.02,73,0.4331996389802765,-0.48240980746910356
74,0.003686297184126826,3.686297184126826,0.004133339454061312,4.1333394540613115,0.02,74,0.4333482029744393,-0.48348560894939735
75,0.0037005923620216058,3.700592362021606,0.004121590572820788,4.121590572820788,0.02,74,0.4334819986189233,-0.4845349393283691
76,0.0036701183255863578,3.670118325586358,0.004097043942175092,4.097043942175092,0.02,76,0.43364691167486613,-0.4855361180635444
77,0.003637799686161414,3.6377996861614137,0.0040798908588844714,4.079890858884472,0.02,77,0.43379852831577703,-0.4864609857095322
78,0.0035912239678595583,3.591223967859558,0.004050003442576988,4.050003442576988,0.02,78,0.4339948532116829,-0.4874350033627854
79,0.0035633994579575556,3.563399457957556,0.004040083793464838,4.040083793464838,0.02,79,0.4341703459887173,-0.488303535528666
80,0.0035675149400860406,3.5675149400860406,0.004032969577428145,4.032969577428145,0.02,79,0.4343574832847246,-0.4892415277627154
