molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa,final_test_evaluation_call_count
CO,FE_prime,20,train,15,500,train,0.002686673741478457,0.002686673741478457,2.6866737414784567,0.003203596958063817,3.203596958063817,0.0064702629133541745,6.4702629133541745,0.011070626986135673,11.070626986135673,1
CO,FE_prime,20,test,15,500,train,0.002686673741478457,0.003487669270722939,3.487669270722939,0.0046723720866039915,4.672372086603992,0.013395655157617259,13.39565515761726,0.019871700290723493,19.871700290723492,1
