molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa,final_test_evaluation_call_count
CO,MB-1,8,train,15,500,train,0.0005254558601824906,0.0005254558601824906,0.5254558601824907,0.0006339070069318918,0.6339070069318917,0.0013061332240161816,1.3061332240161816,0.001918412296431915,1.918412296431915,1
CO,MB-1,8,test,15,500,train,0.0005254558601824906,0.000549844076340339,0.5498440763403389,0.000668942283938083,0.668942283938083,0.0015917684318183523,1.5917684318183523,0.002195425428569042,2.195425428569042,1
