epoch,train_mae_ha,train_mae_mha,test_mae_ha,test_mae_mha,learning_rate,best_epoch,a,b,c
1,0.1410714323125341,141.0714323125341,0.1421838873579469,142.1838873579469,0.02,1,0.028769271757740432,-0.050536527471097104,0.10486668905745748
2,0.05161965165302618,51.619651653026175,0.05267758178720466,52.67758178720466,0.02,2,0.0594592857445584,-0.08158453347067272,0.1391927118664526
3,0.05105380429883974,51.05380429883974,0.04998346114775496,49.98346114775496,0.02,3,0.08920572420403276,-0.1117398784538243,0.17078777799287229
4,0.07410092804495828,74.10092804495828,0.07301773882560272,73.01773882560272,0.02,3,0.11243130646796382,-0.1306924727581978,0.19630282058652646
5,0.051663988668025955,51.66398866802596,0.05057813209325516,50.57813209325516,0.02,3,0.13516796060761635,-0.1425097974921567,0.222182627468587
6,0.018350599158619186,18.350599158619186,0.01725584234237821,17.25584234237821,0.02,6,0.15671072969790253,-0.1502255822214202,0.2474052016069671
7,0.010658833485638508,10.658833485638509,0.01136287617172698,11.362876171726981,0.02,7,0.1750950336805775,-0.15579391623198266,0.2692903221119982
8,0.026388822639750738,26.38882263975074,0.027510548930782194,27.510548930782193,0.02,7,0.19002703026102238,-0.16063321252229795,0.28688104001124975
9,0.03400749507877944,34.00749507877944,0.035134758045712276,35.134758045712275,0.02,7,0.20220305702411276,-0.16547185964123665,0.30064301288525014
10,0.03393566933053349,33.93566933053349,0.035061092544656246,35.06109254465625,0.02,7,0.2123406715298167,-0.17049013301095467,0.31133753193893904
11,0.0283026917433644,28.3026917433644,0.029420345535273024,29.420345535273025,0.02,7,0.22089435159928317,-0.17563096664429687,0.319538362845712
12,0.019322345734509624,19.322345734509625,0.020428655657617676,20.428655657617675,0.02,7,0.2281107868866046,-0.18070386247599599,0.32570137592107123
13,0.010348054740793101,10.348054740793101,0.011031459600498707,11.031459600498707,0.02,13,0.23415972605073063,-0.185508812804068,0.33023639249791537
14,0.008156033503053262,8.156033503053262,0.008142273442038139,8.142273442038139,0.02,14,0.23918208248753378,-0.18972574418557792,0.3337301597081342
15,0.010945936637531009,10.945936637531009,0.010358301127191688,10.358301127191687,0.02,14,0.24335632847051814,-0.1931940163387705,0.33665847695864826
16,0.014873219935419287,14.873219935419288,0.013965811587887325,13.965811587887325,0.02,14,0.24686974253841173,-0.19575512124030534,0.33952364767911997
17,0.01654628679423335,16.54628679423335,0.015485649070674753,15.485649070674754,0.02,14,0.24988773594845734,-0.1973287870293129,0.3427073395578358
18,0.015001894174571423,15.001894174571424,0.014097374823410279,14.097374823410279,0.02,14,0.25250974154022854,-0.197996753730648,0.34630909392253467
