molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,final_test_evaluation_call_count,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa
CO,MB2_flip_01234,9,train,15,496,train,0.00031666795404274674,1,0.00031666795404274674,0.3166679540427467,0.0003817128506294626,0.38171285062946264,0.0007978713065339982,0.7978713065339982,0.0011528028528061673,1.1528028528061673
CO,MB2_flip_01234,9,test,15,496,train,0.00031666795404274674,1,0.0003296292105656814,0.3296292105656814,0.0004057229041302515,0.40572290413025147,0.0009820169492159303,0.9820169492159303,0.0013374218382065373,1.3374218382065373
