molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,final_test_evaluation_call_count,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa
CO,MB2_flip_01,2,train,15,484,train,0.0006718448474102874,1,0.0006718448474102874,0.6718448474102875,0.0008433386808213267,0.8433386808213267,0.0019228740930870014,1.9228740930870014,0.0025581278623867387,2.5581278623867387
CO,MB2_flip_01,2,test,15,484,train,0.0006718448474102874,1,0.0007035665533154064,0.7035665533154064,0.0009071867928599653,0.9071867928599653,0.002272260830008782,2.272260830008782,0.0029151378053884347,2.9151378053884347
