molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa,final_test_evaluation_call_count
CO,FG,13,train,15,246,train,0.00155438210700366,0.00155438210700366,1.55438210700366,0.0020374846823150872,2.037484682315087,0.003986503107614114,3.9865031076141144,0.007137732781299366,7.137732781299366,1
CO,FG,13,test,15,246,train,0.00155438210700366,0.001693389038019233,1.693389038019233,0.0027093252534636882,2.7093252534636885,0.008511959245325273,8.511959245325274,0.009642780171013388,9.642780171013388,1
