molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa,final_test_evaluation_call_count
CO,MB-1,17,train,15,499,train,0.0005184287421817794,0.0005184287421817794,0.5184287421817794,0.0006279116428338945,0.6279116428338944,0.001332426015471927,1.332426015471927,0.0019265550685808874,1.9265550685808874,1
CO,MB-1,17,test,15,499,train,0.0005184287421817794,0.0005450367558974971,0.5450367558974971,0.0006696678784870355,0.6696678784870355,0.0016267343278563717,1.6267343278563717,0.002214669681192327,2.214669681192327,1
