epoch,train_mae_ha,train_mae_mha,test_mae_ha,test_mae_mha,learning_rate,best_epoch,phi0,phi1
1,0.013140193798859117,13.140193798859118,0.013224117930206907,13.224117930206907,0.02,1,-0.04584862030295317,-0.10435242230723646
2,0.062215353602235735,62.21535360223574,0.06249075352538588,62.49075352538588,0.02,1,-0.07273675651038365,-0.1307615846947137
3,0.032145394995529784,32.145394995529784,0.032531572082848736,32.53157208284874,0.02,1,-0.10519006268123046,-0.16397235671084742
4,0.02662639216676067,26.62639216676067,0.025636754793888872,25.636754793888873,0.02,1,-0.1338517903364703,-0.193409647538398
5,0.04774153008845323,47.74153008845323,0.04614301685589862,46.143016855898615,0.02,1,-0.15931687604392533,-0.218886267056065
6,0.028286023397242902,28.286023397242904,0.028062900952956826,28.062900952956827,0.02,1,-0.18673687542360343,-0.24502201870203846
7,0.010613807954503502,10.613807954503502,0.011135633310336797,11.135633310336797,0.02,7,-0.21093886306203172,-0.2679421931031514
8,0.02572548134534701,25.72548134534701,0.025757962521382613,25.757962521382613,0.02,7,-0.2314026613810366,-0.2873652674711851
9,0.025162357946835915,25.162357946835915,0.025140922249413878,25.14092224941388,0.02,7,-0.25295893109113404,-0.3072116462476433
10,0.014433061656859392,14.433061656859392,0.015021807758506598,15.021807758506597,0.02,7,-0.27468839280492546,-0.3268038139556132
11,0.009088399966826406,9.088399966826406,0.009507544479650703,9.507544479650702,0.02,11,-0.293746250871295,-0.3439798394885833
12,0.01751057092086781,17.51057092086781,0.017770355996414782,17.770355996414782,0.02,11,-0.30921989187030247,-0.3583034750699649
13,0.018789083841407653,18.789083841407653,0.018862769291081712,18.86276929108171,0.02,11,-0.323280122079153,-0.37151542486779254
14,0.014193224550210055,14.193224550210056,0.014486327128296417,14.486327128296416,0.02,11,-0.3365112790599175,-0.3841404289905223
15,0.00826614602273623,8.26614602273623,0.008240998786046365,8.240998786046365,0.02,15,-0.34816014733688816,-0.39557722315849564
16,0.011133799599193488,11.133799599193487,0.011232338605947126,11.232338605947126,0.02,15,-0.3567605195597889,-0.4046970038640883
17,0.01270476309985128,12.704763099851279,0.012965512790406223,12.965512790406223,0.02,15,-0.3627062090285841,-0.4117266849754284
18,0.009968025320955238,9.968025320955238,0.010471804258773794,10.471804258773794,0.02,15,-0.36635167034285776,-0.41685487266442817
19,0.00818557696681142,8.185576966811421,0.008711705391061234,8.711705391061233,0.02,19,-0.36844910781160295,-0.42070954863155463
20,0.010247748636333433,10.247748636333434,0.01098073610081648,10.980736100816479,0.02,19,-0.36993016773315357,-0.42394146072526695
21,0.011012742075066553,11.012742075066553,0.01163717541155171,11.637175411551711,0.02,19,-0.3713347020507157,-0.42700393711398926
22,0.00962840175633577,9.62840175633577,0.010348285241323866,10.348285241323866,0.02,19,-0.37274794424038404,-0.43006583946190186
23,0.007886823736792488,7.886823736792487,0.008358820651614307,8.358820651614307,0.02,23,-0.37394206770885435,-0.4328751885187791
24,0.007485278991133498,7.485278991133498,0.00803946101812077,8.03946101812077,0.02,24,-0.3744401881193182,-0.4351660452343832
25,0.007726285353338859,7.726285353338859,0.008157243792594653,8.157243792594652,0.02,24,-0.3739279862825639,-0.43673848741381627
26,0.007298199034076164,7.2981990340761635,0.0076802580240868746,7.680258024086875,0.02,26,-0.3726260875942043,-0.43773826385228143
27,0.007429833112081537,7.429833112081537,0.007833556428519774,7.833556428519774,0.02,26,-0.3704799116018147,-0.43824634811808805
28,0.00797202114384379,7.97202114384379,0.008530291788887477,8.530291788887476,0.02,26,-0.3678737204223905,-0.43853334165451313
29,0.007893226414054214,7.893226414054214,0.008489697178636756,8.489697178636755,0.02,26,-0.36541231560261794,-0.4388987787906669
30,0.0072947462177671745,7.294746217767175,0.007751242817208681,7.751242817208681,0.02,30,-0.3631631766793923,-0.43938920592027203
31,0.006804860473068954,6.804860473068954,0.0072579756822007645,7.257975682200764,0.02,31,-0.3607804621395979,-0.43980929589864
32,0.006650507917099651,6.6505079170996515,0.007191735377693816,7.191735377693816,0.02,32,-0.35799572875362634,-0.44005947104345455
33,0.006568254345286401,6.568254345286401,0.00712673266938366,7.12673266938366,0.02,33,-0.35490368843935977,-0.44019884746994764
34,0.006530715653883383,6.530715653883383,0.0070736941828070075,7.0736941828070075,0.02,34,-0.3519491711776704,-0.44038656400782705
35,0.006524747626282272,6.524747626282272,0.007084230347062226,7.084230347062226,0.02,35,-0.34895603752155185,-0.4405952131458597
36,0.00665968807371037,6.659688073710369,0.007129309673091185,7.129309673091185,0.02,35,-0.34591669690629767,-0.44086541839296944
37,0.006548661172662557,6.548661172662557,0.006977884229506324,6.977884229506324,0.02,35,-0.343098920745873,-0.441220791586698
38,0.006250584721620367,6.250584721620367,0.006697101107111016,6.697101107111016,0.02,38,-0.34039046907277,-0.4416482083659382
39,0.0061083308871662505,6.10833088716625,0.006570824055518378,6.570824055518378,0.02,39,-0.33742999690847225,-0.44206991021316216
40,0.00601980624074594,6.01980624074594,0.006495905182731372,6.495905182731373,0.02,40,-0.33445039989841563,-0.4425607461203852
