epoch,train_mae_ha,train_mae_mha,test_mae_ha,test_mae_mha,learning_rate,best_epoch,a,b,c
1,0.13574154175609657,135.74154175609658,0.13689168293481196,136.89168293481197,0.02,1,-0.12149512401878139,-0.01877107315404012,0.09827269272289547
2,0.06912914433141203,69.12914433141202,0.0702900469470707,70.29004694707069,0.02,2,-0.15594940038395796,0.010914834883372266,0.12933067541104581
3,0.01638126105791838,16.38126105791838,0.015371954539900444,15.371954539900443,0.02,3,-0.18757925852758095,0.037193282353542606,0.15526625453548562
4,0.047191158239515765,47.191158239515765,0.045833076046736296,45.833076046736295,0.02,3,-0.21342561889735692,0.06094114237706268,0.1772916300706989
5,0.03854326902980017,38.543269029800165,0.03717244898212429,37.17244898212429,0.02,3,-0.2397611833899861,0.09011863669634365,0.20199521144770044
6,0.017417866222496466,17.417866222496468,0.016302611079243263,16.302611079243263,0.02,3,-0.26615845569096613,0.12142792888077414,0.22770050792985108
7,0.009366612158951916,9.366612158951916,0.009485241838151337,9.485241838151337,0.02,7,-0.2895001746078888,0.14959355336498675,0.25059300438502186
8,0.012956262338179462,12.956262338179462,0.013850009043996003,13.850009043996003,0.02,7,-0.3088538234725264,0.17308312343678134,0.26962802724484974
9,0.0175864763042818,17.586476304281803,0.018743155131126323,18.743155131126322,0.02,7,-0.3240017792904742,0.1919529129063951,0.28473030386727627
10,0.0182595948559844,18.2595948559844,0.01939224589546199,19.392245895461993,0.02,7,-0.3355885591408472,0.2074035986994697,0.29674284296886555
11,0.015557698073884855,15.557698073884854,0.016676500761390146,16.676500761390145,0.02,7,-0.3444180285723146,0.22045104337486024,0.30652277938551153
12,0.011582388822886732,11.582388822886731,0.01236268892440277,12.36268892440277,0.02,7,-0.35114515885404873,0.23172543688949696,0.31467406974038625
13,0.008929496497285909,8.929496497285909,0.009339992807741754,9.339992807741753,0.02,13,-0.3564350627744899,0.24142355853418182,0.3215503118802876
14,0.008312455962996382,8.312455962996383,0.008286324717354632,8.286324717354631,0.02,14,-0.3606427461801121,0.2497420450837923,0.3273743237058297
15,0.009251557413158668,9.251557413158668,0.00892598148574949,8.92598148574949,0.02,14,-0.36420490536502237,0.2565561790009955,0.3321713919405003
16,0.010372943759737999,10.372943759738,0.009894898186372188,9.894898186372188,0.02,14,-0.3673847322838444,0.2618328968480557,0.33595769227849664
17,0.011149302157297904,11.149302157297903,0.010565874690103765,10.565874690103765,0.02,14,-0.3701703724996724,0.26592033719528196,0.3389334143219674
18,0.010762290029238158,10.762290029238157,0.010265382523653648,10.265382523653647,0.02,14,-0.3728000604442419,0.2686618522680726,0.3410180139326633
19,0.009746234116520215,9.746234116520215,0.009379655410079547,9.379655410079547,0.02,14,-0.37525159537935004,0.27035403303254274,0.34239324322521464
20,0.00879196439257378,8.79196439257378,0.008619530298551769,8.61953029855177,0.02,14,-0.37745919065907535,0.27135611329890497,0.3432903106068578
21,0.008284724870595882,8.284724870595882,0.008298606956893164,8.298606956893163,0.02,21,-0.37947438499404207,0.27175018149322444,0.34377050752248595
22,0.008349621434622924,8.349621434622923,0.008580722685515888,8.580722685515887,0.02,21,-0.3811320797331844,0.2720720232233921,0.34418456600985886
