molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,final_test_evaluation_call_count,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa
CO,MB2_flip_0123,3,train,15,491,train,0.0005299612186567604,1,0.0005299612186567604,0.5299612186567604,0.0006434168515363555,0.6434168515363555,0.0013630132762061375,1.3630132762061375,0.0019576904157196096,1.9576904157196096
CO,MB2_flip_0123,3,test,15,491,train,0.0005299612186567604,1,0.0005543962762305677,0.5543962762305676,0.0006830873933910204,0.6830873933910203,0.0016544266180217593,1.6544266180217593,0.0022398591059667183,2.239859105966718
