molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,final_test_evaluation_call_count,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa
CO,MB2_flip_0123,2,train,15,491,train,0.0002378176024822117,1,0.0002378176024822117,0.2378176024822117,0.0002897496120457183,0.2897496120457183,0.0006322899714784613,0.6322899714784613,0.0008854242715753413,0.8854242715753413
CO,MB2_flip_0123,2,test,15,491,train,0.0002378176024822117,1,0.00024841057412982594,0.24841057412982595,0.00031263798568815886,0.31263798568815887,0.0007791271965218172,0.7791271965218172,0.0010350358369605184,1.0350358369605184
