molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,final_test_evaluation_call_count,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa
CO,MB2_flip_01,0,train,15,1,train,0.10656437811836829,1,0.10656437811836829,106.56437811836828,0.10689379720362961,106.89379720362962,0.1204955854062124,120.4955854062124,0.027166038438606932,27.166038438606932
CO,MB2_flip_01,0,test,15,1,train,0.10656437811836829,1,0.10753744730693228,107.53744730693228,0.10786775507090837,107.86775507090837,0.12154848116300097,121.54848116300097,0.027325558386081195,27.325558386081195
