molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,final_test_evaluation_call_count,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa
CO,MB2_flip_012,4,train,15,483,train,0.0005878248298882615,1,0.0005878248298882615,0.5878248298882616,0.0007121749326744498,0.7121749326744499,0.0014752829135731282,1.4752829135731282,0.002133230709009948,2.133230709009948
CO,MB2_flip_012,4,test,15,483,train,0.0005878248298882615,1,0.0006106793882452999,0.6106793882452999,0.0007485593969913181,0.748559396991318,0.0017840478950124639,1.7840478950124639,0.0024346266440672393,2.4346266440672393
