molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa,final_test_evaluation_call_count
CO,MB-1,11,train,15,499,train,0.0007056424882317114,0.0007056424882317114,0.7056424882317114,0.0009090867033940847,0.9090867033940847,0.0023273162925949165,2.3273162925949165,0.0030921267613854553,3.0921267613854555,1
CO,MB-1,11,test,15,499,train,0.0007056424882317114,0.0007809714994042187,0.7809714994042187,0.0010451671193153198,1.0451671193153198,0.0027060752665298837,2.7060752665298837,0.003477722753226553,3.477722753226553,1
