molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,final_test_evaluation_call_count,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa
CO,MB2_flip_0123,7,train,15,500,train,0.00047818457574428004,1,0.00047818457574428004,0.47818457574428,0.0006194323756715802,0.6194323756715802,0.0013240993850747729,1.3240993850747729,0.0024419311573529168,2.4419311573529168
CO,MB2_flip_0123,7,test,15,500,train,0.00047818457574428004,1,0.0004957921327179094,0.49579213271790934,0.0006589753167257521,0.658975316725752,0.0015828566852825743,1.5828566852825743,0.0025483465654823345,2.5483465654823343
